IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
158.101.217.64,443,443,true,FRA,Europe,Frankfurt,169,0.10
138.2.13.57,80,0,false,NRT,Asia Pacific,Tokyo,84,0.10
155.248.192.45,80,0,false,SJC,North America,San Jose,443,0.09
168.138.197.87,80,0,false,NRT,Asia Pacific,Tokyo,104,0.08
150.230.6.128,80,0,false,KIX,Asia Pacific,Osaka,79,0.07
143.47.178.255,80,0,false,AMS,Europe,Amsterdam,185,0.07
138.2.108.118,80,0,false,SIN,Asia Pacific,Singapore,2,0.07
150.230.102.122,80,0,false,NRT,Asia Pacific,Tokyo,105,0.07
150.230.217.29,80,0,false,NRT,Asia Pacific,Tokyo,82,0.06
132.226.0.181,80,0,false,NRT,Asia Pacific,Tokyo,79,0.06
155.248.177.90,80,0,false,NRT,Asia Pacific,Tokyo,82,0.06
158.101.93.200,80,0,false,NRT,Asia Pacific,Tokyo,78,0.06
138.2.26.80,80,0,false,NRT,Asia Pacific,Tokyo,104,0.06
138.2.14.77,80,0,false,NRT,Asia Pacific,Tokyo,111,0.06
158.179.186.170,80,0,false,NRT,Asia Pacific,Tokyo,96,0.06
40.233.85.79,80,0,false,YYZ,North America,Toronto,227,0.06
132.145.117.33,80,0,false,NRT,Asia Pacific,Tokyo,97,0.06
132.145.123.17,2095,0,false,NRT,Asia Pacific,Tokyo,99,0.06
132.145.123.6,80,0,false,NRT,Asia Pacific,Tokyo,98,0.06
151.145.65.108,80,0,false,NRT,Asia Pacific,Tokyo,77,0.06
132.145.123.17,80,0,false,NRT,Asia Pacific,Tokyo,99,0.05
192.18.148.248,443,443,true,YYZ,North America,Toronto,242,0.05
132.226.8.9,80,0,false,NRT,Asia Pacific,Tokyo,79,0.05
132.226.8.9,8880,0,false,NRT,Asia Pacific,Tokyo,98,0.05
155.248.177.90,2095,0,false,NRT,Asia Pacific,Tokyo,101,0.05
193.122.197.111,443,443,true,IAD,North America,Ashburn,238,0.05
144.24.87.205,80,0,false,NRT,Asia Pacific,Tokyo,78,0.05
132.145.123.6,2082,0,false,NRT,Asia Pacific,Tokyo,116,0.05
150.230.217.29,2082,0,false,NRT,Asia Pacific,Tokyo,78,0.05
158.101.93.200,2095,0,false,NRT,Asia Pacific,Tokyo,100,0.05
150.230.108.82,2086,0,false,NRT,Asia Pacific,Tokyo,98,0.05
158.178.200.216,80,0,false,CDG,Europe,Paris,178,0.05
132.145.117.33,2086,0,false,NRT,Asia Pacific,Tokyo,89,0.05
158.179.184.144,8880,0,false,NRT,Asia Pacific,Tokyo,97,0.05
150.230.213.65,8880,0,false,NRT,Asia Pacific,Tokyo,114,0.05
138.2.19.154,8080,0,false,NRT,Asia Pacific,Tokyo,107,0.05
138.2.11.227,8880,0,false,NRT,Asia Pacific,Tokyo,101,0.05
129.150.48.166,2095,0,false,SIN,Asia Pacific,Singapore,20,0.04
132.145.123.6,8080,0,false,NRT,Asia Pacific,Tokyo,100,0.04
129.150.48.166,80,0,false,SIN,Asia Pacific,Singapore,48,0.04
143.47.45.82,80,0,false,MAD,Europe,Madrid,161,0.04
158.101.93.200,8880,0,false,NRT,Asia Pacific,Tokyo,75,0.04
155.248.162.233,2095,0,false,NRT,Asia Pacific,Tokyo,82,0.04
158.179.184.144,2095,0,false,NRT,Asia Pacific,Tokyo,100,0.04
132.226.8.9,8080,0,false,NRT,Asia Pacific,Tokyo,100,0.04
158.179.186.170,2086,0,false,NRT,Asia Pacific,Tokyo,96,0.04
158.179.186.170,2082,0,false,NRT,Asia Pacific,Tokyo,94,0.04
158.179.184.144,2052,0,false,NRT,Asia Pacific,Tokyo,93,0.04
155.248.162.233,2052,0,false,NRT,Asia Pacific,Tokyo,100,0.04
155.248.162.233,8080,0,false,NRT,Asia Pacific,Tokyo,99,0.04
150.230.105.183,2095,0,false,NRT,Asia Pacific,Tokyo,77,0.04
132.226.0.181,2086,0,false,NRT,Asia Pacific,Tokyo,99,0.04
155.248.177.90,8080,0,false,NRT,Asia Pacific,Tokyo,75,0.04
151.145.65.108,2086,0,false,NRT,Asia Pacific,Tokyo,115,0.04
150.230.217.29,2052,0,false,NRT,Asia Pacific,Tokyo,97,0.04
158.179.184.144,2086,0,false,NRT,Asia Pacific,Tokyo,98,0.04
138.2.26.80,2082,0,false,NRT,Asia Pacific,Tokyo,104,0.04
132.145.117.33,8080,0,false,NRT,Asia Pacific,Tokyo,83,0.04
138.2.14.77,8880,0,false,NRT,Asia Pacific,Tokyo,76,0.04
151.145.65.108,8880,0,false,NRT,Asia Pacific,Tokyo,81,0.04
138.2.14.77,2082,0,false,NRT,Asia Pacific,Tokyo,110,0.04
150.230.213.65,2082,0,false,NRT,Asia Pacific,Tokyo,107,0.04
132.226.8.9,2082,0,false,NRT,Asia Pacific,Tokyo,105,0.04
150.230.213.65,2086,0,false,NRT,Asia Pacific,Tokyo,76,0.04
132.226.0.181,8080,0,false,NRT,Asia Pacific,Tokyo,102,0.04
132.226.0.181,2095,0,false,NRT,Asia Pacific,Tokyo,81,0.04
155.248.162.233,2086,0,false,NRT,Asia Pacific,Tokyo,98,0.04
132.226.8.9,2086,0,false,NRT,Asia Pacific,Tokyo,75,0.04
138.2.26.80,2095,0,false,NRT,Asia Pacific,Tokyo,81,0.04
158.101.93.200,8080,0,false,NRT,Asia Pacific,Tokyo,113,0.04
132.226.0.181,8880,0,false,NRT,Asia Pacific,Tokyo,98,0.04
138.2.19.154,2082,0,false,NRT,Asia Pacific,Tokyo,106,0.04
132.226.8.9,2095,0,false,NRT,Asia Pacific,Tokyo,99,0.04
132.145.117.33,2095,0,false,NRT,Asia Pacific,Tokyo,99,0.04
138.2.27.113,8080,0,false,NRT,Asia Pacific,Tokyo,109,0.04
132.145.123.6,2086,0,false,NRT,Asia Pacific,Tokyo,86,0.04
138.2.27.113,2095,0,false,NRT,Asia Pacific,Tokyo,86,0.04
155.248.177.90,8880,0,false,NRT,Asia Pacific,Tokyo,100,0.04
150.230.108.82,8080,0,false,NRT,Asia Pacific,Tokyo,110,0.04
150.230.217.29,8080,0,false,NRT,Asia Pacific,Tokyo,76,0.04
150.230.105.183,2086,0,false,NRT,Asia Pacific,Tokyo,110,0.04
158.101.93.200,2086,0,false,NRT,Asia Pacific,Tokyo,97,0.04
132.145.123.6,2095,0,false,NRT,Asia Pacific,Tokyo,101,0.04
150.230.108.82,2095,0,false,NRT,Asia Pacific,Tokyo,103,0.04
155.248.177.90,2082,0,false,NRT,Asia Pacific,Tokyo,100,0.04
141.147.74.100,443,0,true,FRA,Europe,Frankfurt,188,0.04
151.145.65.108,2095,0,false,NRT,Asia Pacific,Tokyo,104,0.03
132.226.0.181,2052,0,false,NRT,Asia Pacific,Tokyo,98,0.03
158.101.93.200,2052,0,false,NRT,Asia Pacific,Tokyo,101,0.03
151.145.65.108,2052,0,false,NRT,Asia Pacific,Tokyo,98,0.03
138.2.11.227,2086,0,false,NRT,Asia Pacific,Tokyo,116,0.03
150.230.108.82,2082,0,false,NRT,Asia Pacific,Tokyo,102,0.03
138.2.27.113,2052,0,false,NRT,Asia Pacific,Tokyo,102,0.03
132.145.123.6,8880,0,false,NRT,Asia Pacific,Tokyo,98,0.03
141.148.227.230,80,0,false,AMS,Europe,Amsterdam,167,0.03
132.145.117.33,2052,0,false,NRT,Asia Pacific,Tokyo,101,0.03
151.145.65.108,8080,0,false,NRT,Asia Pacific,Tokyo,118,0.03
138.2.11.227,8080,0,false,NRT,Asia Pacific,Tokyo,102,0.03
150.230.213.65,2052,0,false,NRT,Asia Pacific,Tokyo,100,0.03
138.2.14.77,2086,0,false,NRT,Asia Pacific,Tokyo,107,0.03
138.2.27.113,2086,0,false,NRT,Asia Pacific,Tokyo,102,0.03
158.179.184.144,80,0,false,NRT,Asia Pacific,Tokyo,98,0.03
129.146.23.172,80,0,false,LAX,North America,Los Angeles,183,0.03
158.179.186.170,8080,0,false,NRT,Asia Pacific,Tokyo,94,0.03
150.230.213.65,8080,0,false,NRT,Asia Pacific,Tokyo,111,0.03
150.230.105.183,80,0,false,NRT,Asia Pacific,Tokyo,99,0.03
138.2.114.218,80,0,false,NRT,Asia Pacific,Tokyo,67,0.03
132.226.8.9,2096,0,true,NRT,Asia Pacific,Tokyo,109,0.02
155.248.162.233,2096,0,true,NRT,Asia Pacific,Tokyo,110,0.02
192.9.235.224,80,0,false,SJC,North America,San Jose,439,0.02
139.185.41.192,80,0,false,CDG,Europe,Paris,144,0.02
132.226.8.9,2053,0,true,NRT,Asia Pacific,Tokyo,76,0.02
68.233.110.141,80,0,false,SIN,Asia Pacific,Singapore,50,0.02
138.2.154.115,80,0,false,AMS,Europe,Amsterdam,193,0.02
192.18.130.23,80,0,false,SJC,North America,San Jose,395,0.02
138.2.14.77,2087,0,true,NRT,Asia Pacific,Tokyo,150,0.02
158.179.184.144,2096,0,true,NRT,Asia Pacific,Tokyo,101,0.02
150.230.108.82,2096,0,true,NRT,Asia Pacific,Tokyo,103,0.02
150.230.108.82,2053,0,true,NRT,Asia Pacific,Tokyo,99,0.02
152.67.211.182,80,0,false,NRT,Asia Pacific,Tokyo,67,0.02
158.179.186.170,2087,0,true,NRT,Asia Pacific,Tokyo,85,0.02
158.101.93.200,2087,0,true,NRT,Asia Pacific,Tokyo,102,0.02
129.151.207.149,80,0,false,OSL,Europe,Oslo,224,0.02
158.179.186.170,2053,0,true,NRT,Asia Pacific,Tokyo,79,0.02
158.179.186.170,8443,0,true,NRT,Asia Pacific,Tokyo,149,0.02
150.230.217.29,2087,0,true,NRT,Asia Pacific,Tokyo,78,0.02
158.101.93.200,2096,0,true,NRT,Asia Pacific,Tokyo,88,0.02
158.179.184.144,2087,0,true,NRT,Asia Pacific,Tokyo,129,0.02
155.248.177.90,2087,0,true,NRT,Asia Pacific,Tokyo,78,0.02
158.179.186.170,2083,0,true,NRT,Asia Pacific,Tokyo,100,0.02
155.248.162.233,2087,0,true,NRT,Asia Pacific,Tokyo,147,0.02
132.226.8.9,2083,0,true,NRT,Asia Pacific,Tokyo,91,0.02
138.2.27.113,2083,0,true,NRT,Asia Pacific,Tokyo,118,0.02
155.248.162.233,8443,0,true,NRT,Asia Pacific,Tokyo,97,0.02
158.101.93.200,2083,0,true,NRT,Asia Pacific,Tokyo,110,0.02
140.238.42.149,8443,0,true,NRT,Asia Pacific,Tokyo,103,0.02
155.248.177.90,2083,0,true,NRT,Asia Pacific,Tokyo,95,0.02
151.145.65.108,2053,0,true,NRT,Asia Pacific,Tokyo,122,0.02
158.179.184.144,8443,0,true,NRT,Asia Pacific,Tokyo,103,0.02
155.248.177.90,2096,0,true,NRT,Asia Pacific,Tokyo,96,0.02
151.145.65.108,8443,0,true,NRT,Asia Pacific,Tokyo,102,0.02
138.2.19.154,8443,0,true,NRT,Asia Pacific,Tokyo,139,0.02
138.2.27.113,8443,0,true,NRT,Asia Pacific,Tokyo,89,0.02
155.248.162.233,2053,0,true,NRT,Asia Pacific,Tokyo,77,0.02
138.2.19.154,2083,0,true,NRT,Asia Pacific,Tokyo,107,0.02
150.230.217.29,2083,0,true,NRT,Asia Pacific,Tokyo,101,0.02
132.145.123.6,8443,0,true,NRT,Asia Pacific,Tokyo,100,0.02
150.230.213.65,8443,0,true,NRT,Asia Pacific,Tokyo,95,0.02
155.248.177.90,8443,0,true,NRT,Asia Pacific,Tokyo,126,0.02
138.2.27.113,2096,0,true,NRT,Asia Pacific,Tokyo,115,0.02
138.2.11.227,2087,0,true,NRT,Asia Pacific,Tokyo,75,0.01
150.230.108.82,2083,0,true,NRT,Asia Pacific,Tokyo,98,0.01
138.2.11.227,8443,0,true,NRT,Asia Pacific,Tokyo,92,0.01
213.35.111.222,80,0,false,SIN,Asia Pacific,Singapore,50,0.01
141.144.250.193,2095,0,false,CDG,Europe,Paris,171,0.01
158.179.186.170,2096,0,true,NRT,Asia Pacific,Tokyo,79,0.01
138.2.14.77,2096,0,true,NRT,Asia Pacific,Tokyo,114,0.01
150.230.108.82,8443,0,true,NRT,Asia Pacific,Tokyo,100,0.01
152.67.226.55,2095,0,false,SJC,North America,San Jose,477,0.01
158.101.88.132,80,0,false,NRT,Asia Pacific,Tokyo,98,0.01
144.24.163.83,2095,0,false,CDG,Europe,Paris,177,0.01
138.2.26.80,2096,0,true,NRT,Asia Pacific,Tokyo,121,0.01
138.2.11.227,2082,0,false,NRT,Asia Pacific,Tokyo,111,0.01
150.230.105.183,2096,0,true,NRT,Asia Pacific,Tokyo,100,0.01
158.179.186.170,8880,0,false,NRT,Asia Pacific,Tokyo,101,0.01
150.230.105.183,8080,0,false,NRT,Asia Pacific,Tokyo,98,0.01
138.2.11.227,2053,0,true,NRT,Asia Pacific,Tokyo,134,0.01
132.145.117.33,8880,0,false,NRT,Asia Pacific,Tokyo,76,0.01
138.2.14.77,2052,0,false,NRT,Asia Pacific,Tokyo,103,0.01
129.159.34.113,80,0,false,SJC,North America,San Jose,429,0.01
138.2.181.173,2095,0,false,AMS,Europe,Amsterdam,162,0.01
151.145.65.108,2087,0,true,NRT,Asia Pacific,Tokyo,77,0.01
138.3.214.94,80,0,false,NRT,Asia Pacific,Tokyo,122,0.01
158.101.93.200,8443,0,true,NRT,Asia Pacific,Tokyo,78,0.01
132.226.0.181,8443,0,true,NRT,Asia Pacific,Tokyo,102,0.01
132.226.0.181,2083,0,true,NRT,Asia Pacific,Tokyo,102,0.01
138.2.14.77,2053,0,true,NRT,Asia Pacific,Tokyo,132,0.01
150.230.105.183,8443,0,true,NRT,Asia Pacific,Tokyo,100,0.01
213.35.121.216,80,0,false,SIN,Asia Pacific,Singapore,27,0.01
155.248.206.78,2095,0,false,SJC,North America,San Jose,356,0.01
150.230.213.65,2053,0,true,NRT,Asia Pacific,Tokyo,120,0.01
213.35.122.57,80,0,false,SIN,Asia Pacific,Singapore,27,0.01
150.230.105.183,2053,0,true,NRT,Asia Pacific,Tokyo,99,0.01
155.248.162.233,2083,0,true,NRT,Asia Pacific,Tokyo,99,0.01
151.145.65.108,2083,0,true,NRT,Asia Pacific,Tokyo,121,0.01
158.178.150.142,80,0,false,AMS,Europe,Amsterdam,166,0.01
132.145.117.33,8443,0,true,NRT,Asia Pacific,Tokyo,104,0.01
158.101.47.60,80,0,false,LAX,North America,Los Angeles,198,0.01
150.230.108.82,2087,0,true,NRT,Asia Pacific,Tokyo,75,0.01
132.226.7.29,80,0,false,NRT,Asia Pacific,Tokyo,96,0.01
146.235.227.66,80,0,false,SJC,North America,San Jose,396,0.01
132.145.117.33,2096,0,true,NRT,Asia Pacific,Tokyo,92,0.01
150.230.213.65,2087,0,true,NRT,Asia Pacific,Tokyo,108,0.00
150.230.217.29,8443,0,true,NRT,Asia Pacific,Tokyo,116,0.00
192.9.138.102,80,0,false,SJC,North America,San Jose,222,0.00
138.2.112.229,80,0,false,NRT,Asia Pacific,Tokyo,69,0.00
144.24.88.94,80,0,false,NRT,Asia Pacific,Tokyo,69,0.00
132.226.8.9,2087,0,true,NRT,Asia Pacific,Tokyo,103,0.00
155.248.205.22,80,0,false,SJC,North America,San Jose,462,0.00
141.147.88.36,80,0,false,LHR,Europe,London,162,0.00
146.235.218.69,80,0,false,SJC,North America,San Jose,511,0.00
193.122.117.38,8080,0,false,ICN,Asia Pacific,Seoul,102,0.00
155.248.187.241,80,0,false,NRT,Asia Pacific,Tokyo,107,0.00
129.151.167.170,80,0,false,NBO,Africa,Nairobi,295,0.00
155.248.169.61,80,0,false,NRT,Asia Pacific,Tokyo,96,0.00
131.186.63.78,80,0,false,NRT,Asia Pacific,Tokyo,95,0.00
158.180.79.112,443,0,false,NRT,Asia Pacific,Tokyo,304,0.00
140.238.150.113,80,0,false,YYZ,North America,Toronto,228,0.00
192.18.135.225,80,0,false,SJC,North America,San Jose,522,0.00
192.9.233.198,443,0,false,SJC,North America,San Jose,282,0.00
155.248.192.115,80,0,false,SJC,North America,San Jose,632,0.00
138.2.116.112,8080,0,false,NRT,Asia Pacific,Tokyo,67,0.00
129.151.163.221,80,0,false,NBO,Africa,Nairobi,295,0.00
130.162.160.241,80,0,false,LHR,Europe,London,184,0.00
193.122.114.77,80,0,false,NRT,Asia Pacific,Tokyo,98,0.00
152.67.221.236,80,0,false,NRT,Asia Pacific,Tokyo,67,0.00
152.67.143.105,80,0,false,LHR,Europe,London,159,0.00
141.148.225.67,80,0,false,AMS,Europe,Amsterdam,178,0.00
192.18.135.194,80,0,false,SJC,North America,San Jose,571,0.00
141.147.103.238,80,0,false,LHR,Europe,London,162,0.00
158.178.246.169,2083,0,true,SIN,Asia Pacific,Singapore,2,0.00
158.178.241.45,2095,0,false,SIN,Asia Pacific,Singapore,2,0.00
168.138.185.28,2053,2053,true,SIN,Asia Pacific,Singapore,2,0.00
152.69.215.14,80,0,false,SIN,Asia Pacific,Singapore,2,0.00
168.138.161.0,2087,2087,true,SIN,Asia Pacific,Singapore,3,0.00
168.138.179.255,443,443,true,SIN,Asia Pacific,Singapore,3,0.00
168.138.184.64,2087,2087,true,SIN,Asia Pacific,Singapore,3,0.00
168.138.177.109,443,0,true,SIN,Asia Pacific,Singapore,5,0.00
213.35.98.197,8443,8443,true,SIN,Asia Pacific,Singapore,5,0.00
168.138.168.57,8443,443,true,SIN,Asia Pacific,Singapore,6,0.00
213.35.98.197,2053,2053,true,SIN,Asia Pacific,Singapore,7,0.00
168.138.184.64,2083,2083,true,SIN,Asia Pacific,Singapore,9,0.00
168.138.184.64,8443,8443,true,SIN,Asia Pacific,Singapore,11,0.00
213.35.98.197,8080,8080,false,SIN,Asia Pacific,Singapore,21,0.00
152.69.215.14,2095,2095,false,SIN,Asia Pacific,Singapore,22,0.00
168.138.185.28,2096,0,true,SIN,Asia Pacific,Singapore,33,0.00
158.178.242.5,2095,0,false,SIN,Asia Pacific,Singapore,38,0.00
158.178.242.5,8080,0,false,SIN,Asia Pacific,Singapore,42,0.00
138.2.75.91,443,0,true,SIN,Asia Pacific,Singapore,46,0.00
150.230.131.104,443,0,true,HYD,Asia Pacific,Hyderabad,51,0.00
213.35.98.197,2087,0,true,SIN,Asia Pacific,Singapore,57,0.00
152.67.217.102,443,443,true,NRT,Asia Pacific,Tokyo,67,0.00
213.35.98.197,2096,2096,true,SIN,Asia Pacific,Singapore,68,0.00
129.154.60.48,443,443,true,NRT,Asia Pacific,Tokyo,69,0.00
138.2.120.207,80,0,false,NRT,Asia Pacific,Tokyo,70,0.00
150.230.204.21,80,0,false,NRT,Asia Pacific,Tokyo,73,0.00
150.230.249.48,443,443,true,NRT,Asia Pacific,Tokyo,73,0.00
132.145.91.117,80,0,false,NRT,Asia Pacific,Tokyo,74,0.00
155.248.176.98,8880,8880,false,NRT,Asia Pacific,Tokyo,75,0.00
158.179.190.253,2052,2052,false,NRT,Asia Pacific,Tokyo,75,0.00
141.147.164.153,2087,2087,true,NRT,Asia Pacific,Tokyo,75,0.00
141.147.191.132,2096,2096,true,NRT,Asia Pacific,Tokyo,75,0.00
155.248.176.28,2086,2086,false,NRT,Asia Pacific,Tokyo,75,0.00
132.145.126.21,2083,2083,true,NRT,Asia Pacific,Tokyo,75,0.00
132.145.91.171,8443,0,true,NRT,Asia Pacific,Tokyo,75,0.00
155.248.179.132,2083,2083,true,NRT,Asia Pacific,Tokyo,75,0.00
141.147.162.204,2087,2087,true,NRT,Asia Pacific,Tokyo,75,0.00
168.138.197.222,8880,8880,false,NRT,Asia Pacific,Tokyo,75,0.00
158.101.88.214,2096,2096,true,NRT,Asia Pacific,Tokyo,75,0.00
132.145.115.17,2086,2086,false,NRT,Asia Pacific,Tokyo,75,0.00
150.230.200.210,2086,0,false,NRT,Asia Pacific,Tokyo,76,0.00
132.145.117.33,2083,0,true,NRT,Asia Pacific,Tokyo,76,0.00
138.3.208.9,2052,2052,false,NRT,Asia Pacific,Tokyo,76,0.00
131.186.63.35,8880,8880,false,NRT,Asia Pacific,Tokyo,76,0.00
141.147.170.160,2083,2083,true,NRT,Asia Pacific,Tokyo,77,0.00
132.145.120.115,2082,2082,false,NRT,Asia Pacific,Tokyo,77,0.00
138.2.6.248,8080,0,false,NRT,Asia Pacific,Tokyo,77,0.00
158.179.188.175,2095,2095,false,NRT,Asia Pacific,Tokyo,77,0.00
150.230.97.239,8443,8443,true,NRT,Asia Pacific,Tokyo,77,0.00
141.147.166.189,2096,2096,true,NRT,Asia Pacific,Tokyo,77,0.00
158.179.186.251,2082,2082,false,NRT,Asia Pacific,Tokyo,77,0.00
168.138.198.202,8080,0,false,NRT,Asia Pacific,Tokyo,77,0.00
132.145.126.21,2095,2095,false,NRT,Asia Pacific,Tokyo,77,0.00
150.230.221.219,8880,8880,false,NRT,Asia Pacific,Tokyo,78,0.00
158.101.70.155,2087,2087,true,NRT,Asia Pacific,Tokyo,78,0.00
151.145.65.203,8880,8880,false,NRT,Asia Pacific,Tokyo,78,0.00
150.230.222.185,2052,2052,false,NRT,Asia Pacific,Tokyo,78,0.00
131.186.36.248,2095,2095,false,NRT,Asia Pacific,Tokyo,78,0.00
141.147.174.190,2086,2086,false,NRT,Asia Pacific,Tokyo,78,0.00
151.145.71.40,2087,2087,true,NRT,Asia Pacific,Tokyo,78,0.00
132.145.114.250,2082,2082,false,NRT,Asia Pacific,Tokyo,78,0.00
141.147.168.13,8443,8443,true,NRT,Asia Pacific,Tokyo,78,0.00
144.24.78.162,443,443,true,ICN,Asia Pacific,Seoul,78,0.00
152.70.98.174,8080,0,false,NRT,Asia Pacific,Tokyo,78,0.00
140.83.37.145,8080,8080,false,NRT,Asia Pacific,Tokyo,79,0.00
168.138.212.175,80,80,false,NRT,Asia Pacific,Tokyo,79,0.00
168.138.52.13,443,443,true,KIX,Asia Pacific,Osaka,79,0.00
138.2.19.154,2052,0,false,NRT,Asia Pacific,Tokyo,79,0.00
168.138.207.64,2096,0,true,NRT,Asia Pacific,Tokyo,79,0.00
132.226.0.181,2087,0,true,NRT,Asia Pacific,Tokyo,79,0.00
168.138.194.121,8880,8880,false,NRT,Asia Pacific,Tokyo,80,0.00
158.179.178.145,2083,2083,true,NRT,Asia Pacific,Tokyo,81,0.00
138.2.20.48,8880,8880,false,NRT,Asia Pacific,Tokyo,81,0.00
168.138.195.31,2083,2083,true,NRT,Asia Pacific,Tokyo,81,0.00
138.2.27.113,2053,0,true,NRT,Asia Pacific,Tokyo,81,0.00
150.230.213.65,80,0,false,NRT,Asia Pacific,Tokyo,81,0.00
158.179.186.170,2095,0,false,NRT,Asia Pacific,Tokyo,81,0.00
158.101.140.255,2095,0,false,NRT,Asia Pacific,Tokyo,81,0.00
150.230.207.53,8880,8880,false,NRT,Asia Pacific,Tokyo,82,0.00
146.56.175.7,443,443,true,NRT,Asia Pacific,Tokyo,82,0.00
168.138.208.164,2096,2096,true,NRT,Asia Pacific,Tokyo,82,0.00
132.145.117.33,2087,0,true,NRT,Asia Pacific,Tokyo,82,0.00
152.70.249.67,443,443,true,NRT,Asia Pacific,Tokyo,82,0.00
150.230.201.162,2095,0,false,NRT,Asia Pacific,Tokyo,82,0.00
158.101.94.15,2053,2053,true,NRT,Asia Pacific,Tokyo,83,0.00
155.248.162.160,8880,8880,false,NRT,Asia Pacific,Tokyo,83,0.00
168.138.192.185,2096,0,true,NRT,Asia Pacific,Tokyo,84,0.00
131.186.47.255,2086,2086,false,NRT,Asia Pacific,Tokyo,84,0.00
141.147.160.221,8443,8443,true,NRT,Asia Pacific,Tokyo,84,0.00
131.186.60.162,80,80,false,NRT,Asia Pacific,Tokyo,84,0.00
132.145.114.4,2096,2096,true,NRT,Asia Pacific,Tokyo,85,0.00
138.2.27.113,8880,0,false,NRT,Asia Pacific,Tokyo,85,0.00
150.230.216.34,2087,2087,true,NRT,Asia Pacific,Tokyo,86,0.00
150.230.208.113,8443,8443,true,NRT,Asia Pacific,Tokyo,86,0.00
141.147.169.131,8443,8443,true,NRT,Asia Pacific,Tokyo,86,0.00
150.230.221.114,8080,8080,false,NRT,Asia Pacific,Tokyo,86,0.00
155.248.174.71,2053,2053,true,NRT,Asia Pacific,Tokyo,86,0.00
138.2.11.179,2095,2095,false,NRT,Asia Pacific,Tokyo,86,0.00
138.3.212.144,8443,8443,true,NRT,Asia Pacific,Tokyo,87,0.00
132.226.232.50,8443,0,true,NRT,Asia Pacific,Tokyo,89,0.00
146.56.161.229,443,443,true,NRT,Asia Pacific,Tokyo,89,0.00
168.138.198.53,2086,2086,false,NRT,Asia Pacific,Tokyo,89,0.00
132.145.121.34,8443,8443,true,NRT,Asia Pacific,Tokyo,89,0.00
141.147.164.54,2087,2087,true,NRT,Asia Pacific,Tokyo,89,0.00
158.179.189.106,8443,8443,true,NRT,Asia Pacific,Tokyo,89,0.00
168.138.208.164,2087,2087,true,NRT,Asia Pacific,Tokyo,90,0.00
130.162.135.53,443,443,true,NRT,Asia Pacific,Tokyo,90,0.00
131.186.43.207,2083,2083,true,NRT,Asia Pacific,Tokyo,91,0.00
158.101.69.144,80,80,false,NRT,Asia Pacific,Tokyo,91,0.00
146.56.132.2,80,0,false,NRT,Asia Pacific,Tokyo,92,0.00
132.145.81.117,443,0,true,ICN,Asia Pacific,Seoul,92,0.00
146.56.178.88,80,0,false,ICN,Asia Pacific,Seoul,92,0.00
152.70.255.150,80,0,false,ICN,Asia Pacific,Seoul,92,0.00
138.2.15.8,2095,2095,false,NRT,Asia Pacific,Tokyo,93,0.00
158.179.186.234,8880,8880,false,NRT,Asia Pacific,Tokyo,93,0.00
158.179.184.144,8080,0,false,NRT,Asia Pacific,Tokyo,93,0.00
155.248.178.235,2052,2052,false,NRT,Asia Pacific,Tokyo,94,0.00
158.101.140.154,8880,0,false,NRT,Asia Pacific,Tokyo,94,0.00
168.138.212.196,2096,2096,true,HKG,Asia Pacific,Hong Kong,95,0.00
193.123.233.143,2096,80,false,NRT,Asia Pacific,Tokyo,95,0.00
158.101.81.4,2053,2053,true,NRT,Asia Pacific,Tokyo,95,0.00
158.179.180.233,8080,8080,false,NRT,Asia Pacific,Tokyo,96,0.00
158.179.186.251,8080,8080,false,NRT,Asia Pacific,Tokyo,96,0.00
168.138.196.237,2052,2052,false,NRT,Asia Pacific,Tokyo,96,0.00
158.179.176.239,2095,2095,false,NRT,Asia Pacific,Tokyo,96,0.00
158.179.186.234,2095,2095,false,NRT,Asia Pacific,Tokyo,96,0.00
168.138.208.17,2096,2096,true,NRT,Asia Pacific,Tokyo,96,0.00
155.248.165.169,2052,2052,false,NRT,Asia Pacific,Tokyo,96,0.00
168.138.205.38,2096,0,true,NRT,Asia Pacific,Tokyo,96,0.00
168.138.212.184,2053,2053,true,NRT,Asia Pacific,Tokyo,97,0.00
168.138.206.109,2096,0,true,NRT,Asia Pacific,Tokyo,97,0.00
168.138.208.164,2053,2053,true,NRT,Asia Pacific,Tokyo,97,0.00
193.123.255.225,443,443,true,NRT,Asia Pacific,Tokyo,97,0.00
158.101.68.100,2087,2087,true,NRT,Asia Pacific,Tokyo,97,0.00
158.101.158.238,8880,0,false,NRT,Asia Pacific,Tokyo,97,0.00
168.138.208.164,8443,8443,true,NRT,Asia Pacific,Tokyo,97,0.00
150.230.201.63,8080,0,false,NRT,Asia Pacific,Tokyo,98,0.00
150.230.201.63,2082,2082,false,NRT,Asia Pacific,Tokyo,98,0.00
152.70.237.47,80,0,false,NRT,Asia Pacific,Tokyo,98,0.00
158.101.144.189,2082,0,false,NRT,Asia Pacific,Tokyo,98,0.00
168.138.192.185,2082,2082,false,NRT,Asia Pacific,Tokyo,98,0.00
132.145.122.95,8880,8880,false,NRT,Asia Pacific,Tokyo,98,0.00
150.230.200.210,2082,2082,false,NRT,Asia Pacific,Tokyo,98,0.00
168.138.200.159,2087,2087,true,NRT,Asia Pacific,Tokyo,98,0.00
